1706546717.6226292
o210915,10244,7364
o210916,9020,7364
o210917,7796,7364
o210918,6572,7364
o210927,5852,7364
o211423,11324,5204
o211424,10748,5204
o211425,10172,5204
o211426,9596,5204
o211427,9020,5204
o211428,8444,5204
o211429,7868,5204
o211430,7292,5204
o210904,11252,2396
o210905,10748,3044
o210906,5348,9740
o210907,4844,9740
o210908,9956,3044
o210909,9452,3044
o210913,4340,9740
o210914,3836,9740
o210930,6716,5636
o211444,5636,6500
o211445,5636,5636
o211412,4844,6644
o211413,4844,7652
o211442,6428,4556
o211443,5708,4556
o210920,10460,2972
o210922,2540,2036
o211431,7508,3044
o211432,7796,3044
o210928,4268,7364
o210911,4844,4484
o210912,5060,4484
o210924,5276,4484
o210925,4628,4484
o211435,2828,2036
o211436,3044,2036
o211437,3260,2036
o211438,3476,1964
o211439,3692,1964
o211440,3908,2036
o211414,7148,3404
o211416,7292,2972
o211418,6284,2324
o211420,6428,2324
o210910,4340,5060
o210926,9164,3620
o211415,7004,2396
o211417,6860,2396
o211419,6572,2396
o211421,6716,2396
o210921,11756,3044
o210923,2396,2108
o211433,4340,1964
o211441,4196,1964
o210919,4484,2540
o210931,5492,5564
o211422,9020,4124
o211434,4628,2612
o210929,3908,7364
o211446,4628,740
o210932,5636,5204
o210933,5780,7364
o210934,5564,5132
o210935,5492,5132
o210936,4772,6932
o210937,7436,3188
o210938,4340,7292
o210939,3548,7292
o210940,4772,3548
o210941,8084,3548
o210942,8732,3548
o210943,3908,5204
o210944,3980,7220
o210945,8732,3620
o210946,8084,4700
o210947,3908,7148
o210948,8732,3692
o210949,3908,7076
o210950,4340,7148
o210951,8588,5132
o210952,3908,7004
o210953,3908,6932
o210954,8588,5060
o210955,4340,6716
o210956,4124,3188
o210957,4412,6716
o210958,4124,3620
o210959,4124,4124
o210960,4700,6716
o210961,8588,4988
o210962,3548,7220
o210963,3548,6716
o210964,4412,6644
o210965,5852,4052
o210966,3548,4988
o210967,3548,6428
o210968,8732,3764
o210969,8084,5132
o210970,4196,6356
o210971,8732,3836
o210972,5420,3548
o210973,8588,4916
o210974,4196,6572
o210975,8084,4844
o210976,5852,3548
o210977,3548,5636
o210978,8084,3620
o210979,3548,6500
o210980,8732,4052
o210981,8084,5060
o210982,8588,4844
o210983,8156,4988
o210984,3548,6860
o210985,3908,6788
o210986,3548,6644
o210987,8588,4772
o210988,3548,4196
o210989,3980,6644
o210990,5852,3620
o210991,3548,4268
o210992,8300,3692
o210993,8732,3908
o210994,8156,4916
o210995,5852,3692
o210996,8732,3980
o210997,4196,6500
o210998,3980,4196
o210999,8588,4700
o211000,4196,6428
o211001,3908,6284
o211002,4196,6212
o211003,8300,3764
o211004,8300,3836
o211005,3908,6140
o211006,3908,6068
o211007,8588,4628
o211008,8300,3908
o211009,8084,4772
o211010,8084,4628
o211011,8588,4124
o211012,4484,3692
o211013,3908,5996
o211014,5852,4484
o211015,3908,5924
o211016,8084,4556
o211017,3908,5852
o211018,8516,4556
o211019,8588,4484
o211020,5564,4412
o211021,3908,5780
o211022,8588,4412
o211023,4484,3764
o211024,8588,4340
o211025,7436,4772
o211026,4628,6716
o211027,11828,8804
o211028,4556,6716
o211029,11756,8804
o211030,11684,8804
o211031,11612,8804
o211032,4484,6716
o211033,9164,4772
o211034,5780,8804
o211035,11468,8804
o211036,9236,4772
o211037,5636,4772
o211038,4556,8372
o211039,9308,4772
o211040,5636,7364
o211041,9380,4772
o211042,11540,8804
o211043,8516,4124
o211044,11540,8372
o211045,11468,8372
o211046,11468,9236
o211047,11468,7364
o211048,11612,8372
o211049,8444,4124
o211050,11468,9308
o211051,8372,4124
o211052,11468,7940
o211053,8588,4268
o211054,11540,7940
o211055,8588,4196
o211056,11468,7868
o211057,11540,7364
o211058,3764,6572
o211059,8300,3980
o211060,3764,6356
o211061,8300,4052
o211062,5852,4340
o211063,5276,3620
o211064,3764,6212
o211065,5852,4268
o211066,3548,5708
o211067,4196,4988
o211068,5852,3836
o211069,3908,5132
o211070,5852,4196
o211071,5852,3764
o211072,3548,5060
o211073,3548,4340
o211074,3548,4556
