1706546733.321793
o210915,4916,7220
o210916,6140,7220
o210917,3692,7220
o210918,7364,7220
o210927,8588,7220
o211423,11324,7724
o211424,10748,7724
o211425,10172,7724
o211426,9596,7724
o211427,10172,5564
o211428,9596,5564
o211429,10748,5564
o211430,11324,5564
o210904,3188,9380
o210905,2684,9740
o210906,9092,5060
o210907,8588,5060
o210908,3188,7220
o210909,2684,7580
o210913,8084,5060
o210914,7580,5060
o210930,4412,4916
o211444,6500,6356
o211445,6500,5492
o211412,5708,6212
o211413,5708,5204
o211442,6860,4412
o211443,7580,3980
o210920,2396,7220
o210922,2108,7508
o211431,11540,3404
o211432,11252,3404
o210928,8588,4052
o210911,8300,2900
o210912,9164,2900
o210924,9380,2900
o210925,9596,2900
o211435,1892,7508
o211436,1676,7508
o211437,1460,7508
o211438,1244,7436
o211439,1028,7436
o211440,812,7508
o211414,6716,3260
o211416,6572,3260
o211418,6428,2972
o211420,6284,2972
o210910,8876,2972
o210926,3692,10100
o211415,6140,3044
o211417,5996,3044
o211419,5852,3044
o211421,5708,3044
o210921,2684,5564
o210923,668,7580
o211433,524,7436
o211441,1100,5276
o210919,1460,6428
o210931,4988,5204
o211422,9452,8300
o211434,884,6428
o210929,8516,3836
o211446,5636,1388
o210932,5636,6068
o210933,5564,6068
o210934,7436,3980
o210935,7004,3980
o210936,8516,4196
o210937,8228,3548
o210938,5276,7148
o210939,2252,10028
o210940,5276,7076
o210941,7796,3908
o210942,5276,7004
o210943,9524,9668
o210944,5276,6932
o210945,5276,6860
o210946,5276,3980
o210947,4844,7148
o210948,1172,4916
o210949,5276,4052
o210950,1316,5132
o210951,5276,6788
o210952,5276,4916
o210953,4988,6428
o210954,5276,4124
o210955,9308,7220
o210956,740,3764
o210957,7724,3548
o210958,3908,4916
o210959,4844,3980
o210960,3620,3548
o210961,2252,9956
o210962,7292,3908
o210963,6860,3908
o210964,3692,6140
o210965,1532,3908
o210966,5276,6716
o210967,5276,5996
o210968,5276,5492
o210969,5276,3908
o210970,5276,5204
o210971,5276,6644
o210972,4844,7076
o210973,5276,4412
o210974,5276,6572
o210975,1100,3908
o210976,5276,6500
o210977,3188,3908
o210978,5276,4196
o210979,2324,3908
o210980,3188,6860
o210981,4844,7004
o210982,5276,5636
o210983,3980,3908
o210984,2252,9884
o210985,884,3980
o210986,5276,4268
o210987,4844,6932
o210988,2108,4772
o210989,5276,4700
o210990,1604,7436
o210991,2252,9812
o210992,5276,4340
o210993,2540,3980
o210994,4412,7148
o210995,5132,6356
o210996,5276,4484
o210997,1316,3980
o210998,5276,5924
o210999,5276,4556
o211000,5276,4628
o211001,2252,9740
o211002,5276,5276
o211003,5276,4772
o211004,1388,5708
o211005,5276,4844
o211006,4844,6860
o211007,3836,6860
o211008,3260,3980
o211009,2252,7004
o211010,3548,4196
o211011,1604,9668
o211012,1820,10028
o211013,4844,4052
o211014,5276,4988
o211015,4844,4124
o211016,5276,5060
o211017,4844,6788
o211018,5276,5132
o211019,4412,3980
o211020,4412,7076
o211021,1604,7076
o211022,4844,4196
o211023,1820,9956
o211024,5276,5348
o211025,9524,7220
o211026,3692,3548
o211027,1676,2324
o211028,3764,3548
o211029,1748,2324
o211030,1820,2324
o211031,1604,2324
o211032,3836,3548
o211033,10316,11180
o211034,3548,3476
o211035,3764,2324
o211036,2324,11180
o211037,10316,9884
o211038,3908,3476
o211039,9524,7796
o211040,3980,3476
o211041,2612,11180
o211042,2324,4844
o211043,2540,11180
o211044,2252,4844
o211045,3692,2324
o211046,1892,5276
o211047,3836,3116
o211048,2396,4844
o211049,9524,11180
o211050,1892,5348
o211051,2468,11180
o211052,2396,11180
o211053,2108,11612
o211054,2252,11180
o211055,2108,11684
o211056,1820,11540
o211057,3692,3116
o211058,1244,4052
o211059,5132,6284
o211060,4844,3908
o211061,4412,7004
o211062,5276,5852
o211063,4412,3908
o211064,2108,5924
o211065,596,5996
o211066,812,10028
o211067,4844,6716
o211068,1748,3980
o211069,5276,5420
o211070,5276,5564
o211071,5276,5708
o211072,4844,4268
o211073,4412,6932
o211074,1028,9596
o211075,4844,4340
o211076,2756,3908
o211077,5132,6212
o211078,3980,3980
o211079,1388,10028
o211080,5276,5780
o211081,1100,4484
o211082,4844,6644
o211083,4412,4052
o211084,4844,4412
o211085,5132,6140
o211086,1604,7364
o211087,1820,9884
o211088,452,7364
o211089,5132,6068
o211090,4844,4484
o211091,812,4052
o211092,4844,4556
o211093,4412,6860
o211094,1820,9812
o211095,1676,5996
o211096,1100,4124
o211097,3620,4052
o211098,4844,4628
o211099,4628,4700
o211100,1820,9740
o211101,3548,6284
o211102,1388,9956
o211103,3980,7148
o211104,4412,6788
o211105,4844,4772
o211106,1388,9884
o211107,3404,7148
o211108,4412,6716
o211109,3980,4124
o211110,4844,4844
o211111,3188,4052
o211112,4412,4124
o211113,4412,6644
o211114,1388,9812
o211115,4412,4196
o211116,1388,9740
o211117,4412,4844
o211118,3980,7076
o211119,3980,7004
o211120,3548,7076
o211121,3980,6932
o211122,9452,9668
o211123,9380,9668
o211124,8372,10100
o211125,4340,6500
o211126,9308,9668
o211127,1316,9668
o211128,596,4916
o211129,8300,10100
o211130,8228,10100
o211131,524,4556
o211132,4268,6500
o211133,1244,9668
o211134,2612,10100
o211135,4196,6428
o211136,4772,4268
o211137,524,3548
o211138,8516,4628
o211139,8516,3404
o211140,9524,10100
o211141,8588,3404
o211142,8660,3404
o211143,596,3548
o211144,668,3548
o211145,9452,10100
o211146,8732,3404
o211147,8804,3404
o211148,3476,3476
o211149,2828,5348
o211150,2900,5348
o211151,3404,3476
o211152,3332,3476
o211153,596,4988
o211154,3980,5780
o211155,7580,10460
o211156,524,10100
o211157,1316,10100
o211158,5204,4916
o211159,6500,10100
o211160,5204,5636
o211161,7148,3836
o211162,5132,5636
o211163,9380,9236
o211164,452,9668
o211165,8444,10460
o211166,9020,10100
o211167,1316,7004
o211168,7508,3980
o211169,7508,10100
o211170,9596,10100
o211171,4340,6068
o211172,7364,3980
o211173,7796,3836
o211174,2036,3836
o211175,3260,3476
o211176,5708,10100
o211177,9596,9884
o211178,2684,4196
o211179,4412,4772
o211180,2468,3836
o211181,11396,9884
o211182,812,9740
o211183,2972,5348
o211184,9596,5492
o211185,9596,5420
o211186,7796,10100
o211187,9308,9236
o211188,5276,3836
o211189,9596,5060
o211190,7292,3980
o211191,5636,3404
o211192,5276,10100
o211193,7220,3980
o211194,4700,4268
o211195,1244,4988
o211196,11828,9884
o211197,11396,9956
o211198,2540,596
o211199,5132,11252
o211200,11396,10028
o211201,596,4484
o211202,1676,10100
o211203,3980,4700
o211204,4052,4700
o211205,7148,3980
o211206,9596,10028
o211207,11036,3260
o211208,9020,10244
o211209,2396,1316
o211210,1820,5060
o211211,10748,10748
o211212,1820,5132
o211213,1820,5204
o211214,1820,4988
o211215,1820,4916
o211216,1748,4916
o211217,1676,5204
o211218,1604,5204
o211219,1532,5204
o211220,1892,3404
o211221,4196,11468
o211222,9380,7220
o211223,9308,7652
o211224,9380,7652
o211225,9452,7652
o211226,9308,8084
o211227,9308,8516
o211228,9380,8516
o211229,9380,8084
o211230,9452,7220
o211231,2036,3404
o211232,7436,10100
o211233,7076,10100
o211234,2324,5492
o211235,2396,5492
o211236,2468,5492
o211237,2540,5492
o211238,4268,5852
o211239,4196,5852
o211240,4124,5852
o211241,3908,5708
o211242,6716,10100
o211243,5204,11468
o211244,6644,10100
o211245,6572,10100
o211246,6788,10100
o211247,6428,10100
o211248,6356,10100
o211249,6860,10100
o211250,6284,10100
o211251,6212,10100
o211252,10028,9884
o211253,3116,3980
o211254,10100,9884
o211255,10172,9884
o211256,10244,9884
o211257,10388,9884
o211258,10460,9884
o211259,10532,9884
o211260,10604,9884
o211261,10676,9884
o211262,6932,10100
o211263,740,2036
o211264,7004,10100
o211265,7148,10100
o211266,7220,10100
o211267,7292,10100
o211268,7364,10100
o211269,7220,10532
o211270,7148,10532
o211271,7292,10532
o211272,3692,11180
o211273,10748,9884
o211274,3764,11180
o211275,3836,11180
o211276,3908,11180
o211277,3980,11180
o211278,4052,11180
o211279,4124,11180
o211280,4268,11180
o211281,4340,11180
o211282,6140,10100
o211283,1244,5708
o211284,6068,10172
o211285,5996,10172
o211286,5924,10172
o211287,5852,10172
o211288,5780,10172
o211289,5708,10172
o211290,5636,10172
o211291,5564,10172
o211292,3836,6428
o211293,3908,6428
o211294,3764,6428
o211295,3692,4268
o211296,9596,5348
o211297,1748,11468
o211298,10028,5132
o211299,10100,5132
o211300,10172,5132
o211301,10244,5132
o211302,9812,4988
o211303,9812,4916
o211304,9812,4844
o211305,9812,4772
o211306,2540,10100
o211307,2468,10100
o211308,9668,10100
o211309,2396,10100
o211310,9020,10172
o211311,812,3836
o211312,4628,4268
o211313,8588,10172
o211314,9020,10316
o211315,2324,10100
o211316,5492,10100
o211317,4700,11468
o211318,668,3980
o211319,4556,4268
o211320,7076,3980
o211321,4124,6428
o211322,596,10460
o211323,5420,10100
o211324,4052,3836
o211325,2252,7148
o211326,9740,10100
o211327,10820,10028
o211328,3908,6356
o211329,9812,3404
o211330,1964,3404
o211331,6932,3980
o211332,3548,4124
o211333,4844,3836
o211334,3980,4196
o211335,8660,10460
o211336,9020,10388
o211337,9812,10316
o211338,6140,2468
o211339,9596,5132
o211340,10820,3836
o211341,9812,4268
o211342,1604,10460
o211343,2972,7148
o211344,9596,9956
o211345,4556,10100
o211346,9092,2828
o211347,2252,10100
o211348,9380,10532
o211349,10820,5492
o211350,524,11180
o211351,2468,4916
o211352,10820,5420
o211353,9812,3836
o211354,1316,5060
o211355,4484,10172
o211356,4124,4268
o211357,3548,7004
o211358,10244,3836
o211359,4124,4700
o211360,5348,10100
o211361,4124,4340
o211362,4052,4268
o211363,3980,4268
o211364,11396,3188
o211365,4124,4628
o211366,10964,9884
o211367,10964,9956
o211368,2900,7076
o211369,4196,4700
o211370,3116,6644
o211371,8588,10388
o211372,9596,5276
o211373,4124,4556
o211374,2180,10100
o211375,10820,3908
o211376,10676,3836
o211377,10748,3836
o211378,6860,3980
o211379,5132,5204
o211380,7580,10172
o211381,6644,10532
o211382,3908,4268
o211383,10820,10100
o211384,4340,4772
o211385,1532,4124
o211386,10244,3908
o211387,596,3980
o211388,10820,3980
o211389,2612,4052
o211390,9812,4340
o211391,5060,10532
o211392,956,5564
o211393,2900,7148
o211394,11180,3404
o211395,2036,4340
o211396,2828,7148
o211397,4412,10460
o211398,1028,4124
o211399,10604,3908
o211400,10748,5132
o211401,9308,10532
o211402,4124,4412
o211403,1244,6356
o211404,10316,5492
o211405,4124,4484
o211406,7580,10244
o211407,10820,4052
