1706546798.4510274
o278138,4916,7220
o278139,5420,7220
o278142,5924,7220
o278143,6428,7220
o278146,4412,7220
o278147,3908,7220
o278150,6932,7220
o278151,7436,7220
o278154,7940,7220
o278133,10892,9020
o278161,2828,7220
o278162,2828,6356
o278134,11396,9164
o278140,3620,8084
o278141,3332,8084
o278144,8444,7364
o278145,8732,7364
o278148,3044,8084
o278149,2756,8084
o278152,2468,7364
o278153,2180,7364
o278155,9020,7364
o278132,10532,9524
o278135,1964,7148
o278137,10316,9596
o278156,9308,8156
o278157,1820,7076
o278158,1676,7148
o278159,2036,8228
o278160,9452,7796
o278136,9452,8876
o278163,6644,2036
o277604,2756,7652
o277605,2756,6068
o277606,2756,7220
o277607,3332,5924
o277608,5060,6788
o277609,9380,6716
o277610,9020,7148
o277611,1604,9164
o277612,1820,8156
o277613,7580,11180
o277614,5852,7148
o277615,2972,10100
o277616,7580,11108
o277617,6788,10172
o277618,11396,884
o277619,9524,1244
o277620,7364,6140
o277621,10676,1028
o277622,3332,5852
o277623,5708,6788
o277624,2468,6716
o277625,1604,9092
o277626,1604,9020
o277627,9308,7220
o277628,9308,7724
o277629,9380,7436
o277630,1388,8228
o277631,2180,7148
o277632,1964,8588
o277633,3908,6716
o277634,3980,6716
o277635,3908,7148
o277636,4052,7076
o277637,4484,6788
o277638,9308,6428
o277639,8876,6788
o277640,8228,6788
o277641,6284,7148
o277642,1532,8948
o277643,6284,7076
o277644,1532,8876
o277645,8444,7148
o277646,9380,7364
o277647,8156,6788
o277648,7508,6788
o277649,8084,6788
o277650,7580,6788
o277651,1316,6788
o277652,6716,6788
o277653,1748,6716
o277654,7148,6788
o277655,8804,6716
o277656,8732,6716
o277657,6212,6716
o277658,8876,6716
o277659,1820,6716
o277660,8876,6644
o277661,3908,6644
o277662,8876,6572
o277663,3908,6572
o277664,2324,7292
o277665,8660,6644
o277666,8012,6644
o277667,4340,6644
o277668,7940,6644
o277669,8948,6932
o277670,9380,6212
o277671,5348,6212
o277672,8804,6212
o277673,5996,6212
o277674,7724,6788
o277675,5420,6212
o277676,9452,6212
o277677,9524,6212
o277678,9596,6212
o277679,9596,8732
o277680,2684,6212
o277681,5492,6212
o277682,2612,6212
o277683,9668,6212
o277684,2540,6212
o277685,6068,6212
o277686,2468,6212
o277687,5276,6212
o277688,5204,6212
o277689,8732,6212
o277690,9668,8732
o277691,2108,6212
o277692,5132,6212
o277693,8876,6932
o277694,9452,6932
o277695,5564,6212
o277696,8660,6212
o277697,4700,6788
o277698,5924,6212
o277699,5636,6212
o277700,5852,6212
o277701,5708,6212
o277702,4772,6788
o277703,8084,6212
o277704,4988,6788
o277705,5780,6212
o277706,8156,6212
o277707,4916,6788
o277708,5060,6212
o277709,4844,6788
o277710,9524,6932
o277711,4988,6212
o277712,8012,6212
o277713,4916,6212
o277714,8588,6212
o277715,5132,6788
o277716,4844,6212
o277717,8228,6212
o277718,2180,6212
o277719,2252,6212
o277720,8516,6212
o277721,5204,6788
o277722,4772,6212
o277723,2324,6212
o277724,1676,6356
o277725,5636,6644
o277726,4700,6212
o277727,2396,6212
o277728,9668,6860
o277729,1604,6356
o277730,9596,6860
o277731,1748,6284
o277732,1820,6284
o277733,9668,6644
o277734,9668,6716
o277735,9668,7292
o277736,9668,9164
o277737,9668,9236
o277738,9668,6788
o277739,9740,6860
o277740,5636,6716
o277741,5780,6788
o277742,9740,9092
o277743,8444,6212
o277744,2036,6212
o277745,9236,6140
o277746,6932,6140
o277747,1964,6140
o277748,2396,6644
o277749,1964,6644
o277750,2036,6788
o277751,7220,6788
o277752,7292,6788
o277753,2036,6860
o277754,7364,6788
o277755,1244,8804
o277756,1892,8156
o277757,6860,6140
o277758,7436,6788
o277759,1892,6140
o277760,9164,6140
o277761,1532,6140
o277762,8372,6212
o277763,9092,6140
o277764,8300,6212
o277765,1460,6140
o277766,4628,6140
o277767,7652,6788
o277768,1748,8300
o277769,1388,6212
o277770,4556,6140
o277771,4484,6140
o277772,7796,6788
o277773,7796,6140
o277774,7868,6788
o277775,1676,8300
o277776,1604,8300
o277777,4412,6140
o277778,7868,6140
o277779,7652,6356
o277780,8444,7292
o277781,4412,6644
o277782,1172,9164
o277783,8444,7220
o277784,1100,6644
o277785,5276,7148
o277786,4844,6644
o277787,5276,7076
o277788,8948,6860
o277789,1460,8732
o277790,1172,8660
o277791,5276,7004
o277792,1100,6716
o277793,8228,6860
o277794,8228,6932
o277795,1172,8588
o277796,8300,7076
o277797,1172,9092
o277798,1172,9020
o277799,1100,8948
o277800,8228,7004
o277801,8228,6716
o277802,8228,6644
o277803,1172,9236
o277804,1100,6860
o277805,1172,9308
o277806,6716,7148
o277807,8660,6140
o277808,8444,6068
o277809,9452,7436
o277810,1172,9380
o277811,4412,6716
o277812,4844,6716
o277813,1172,8516
o277814,8444,5996
o277815,1100,6932
o277816,5276,6788
o277817,2684,9380
o277818,4844,6140
o277819,2252,9380
o277820,9164,5996
o277821,4628,6788
o277822,5780,7076
o277823,2180,9380
o277824,2252,9452
o277825,9812,9452
o277826,5780,7004
o277827,8372,9452
o277828,2252,9524
o277829,2612,9596
