1706540299.1888554
o278138,10244,7364
o278139,9740,7364
o278142,9236,7364
o278143,8732,7364
o278146,10748,7364
o278147,11252,7364
o278150,8228,7364
o278151,7724,7364
o278154,7220,7364
o278133,3260,4340
o278161,6140,7364
o278162,6140,6500
o278134,3764,4484
o278140,10460,5348
o278141,10748,5348
o278144,6932,8228
o278145,6644,8228
o278148,11036,5348
o278149,11324,5348
o278152,9956,5348
o278153,9668,5348
o278155,6356,8228
o278132,4196,4844
o278135,10244,6284
o278137,3044,4916
o278156,4556,5348
o278157,9524,6212
o278158,9380,6284
o278159,11612,5780
o278160,9164,6284
o278136,4700,5348
o278163,8156,5132
o277604,6068,8012
o277605,6068,6212
o277606,6284,8228
o277607,6644,6068
o277608,4916,4988
o277609,4556,7796
o277610,4196,8228
o277611,8732,7292
o277612,7940,5420
o277613,9092,6212
o277614,4628,668
o277615,5276,9092
o277616,9092,6140
o277617,5420,4124
o277618,5132,6428
o277619,4124,10316
o277620,11468,9596
o277621,11468,884
o277622,2468,2684
o277623,8084,4988
o277624,9308,6932
o277625,5780,5348
o277626,5780,5420
o277627,9092,6860
o277628,10388,5852
o277629,4628,7796
o277630,4988,5348
o277631,4844,5420
o277632,4844,5492
o277633,7220,6932
o277634,7292,6860
o277635,7292,7292
o277636,7364,7220
o277637,7796,6932
o277638,4700,7796
o277639,5420,8228
o277640,7364,5420
o277641,5636,8156
o277642,4628,8228
o277643,5636,8084
o277644,4628,8300
o277645,9236,5420
o277646,4556,6428
o277647,9164,5204
o277648,10388,5204
o277649,9092,5204
o277650,4556,7364
o277651,9236,5348
o277652,4196,8300
o277653,9596,5492
o277654,4628,8372
o277655,4556,6932
o277656,4628,6932
o277657,8660,7220
o277658,4772,8156
o277659,4916,5492
o277660,4772,8084
o277661,4916,5564
o277662,4772,8012
o277663,5636,8300
o277664,9020,6068
o277665,4556,8372
o277666,4556,6500
o277667,5276,8012
o277668,4628,6500
o277669,4844,4988
o277670,4700,6500
o277671,10244,5204
o277672,7652,6428
o277673,5564,6356
o277674,10316,5204
o277675,10244,5636
o277676,4772,6500
o277677,4844,6500
o277678,4916,6500
o277679,6500,4988
o277680,4844,5924
o277681,10316,5636
o277682,4916,5924
o277683,4988,6500
o277684,4988,5924
o277685,5636,6356
o277686,5060,5924
o277687,10460,4916
o277688,10532,4916
o277689,4628,7364
o277690,9308,6500
o277691,4556,4916
o277692,5204,7940
o277693,4772,4916
o277694,4700,4916
o277695,8012,4916
o277696,7724,6428
o277697,8588,6932
o277698,5708,6356
o277699,7940,4916
o277700,5492,6356
o277701,7868,4916
o277702,8516,6932
o277703,5348,7940
o277704,4988,4916
o277705,7796,4916
o277706,5420,7796
